User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
Khalid Ammar,2020,5,pelayanan ramah dan membantu kamar cukup luas dan desain yang unik tempat tidur sangat nyaman lengkap dengan guling yang nyaman mandi mereka sarapan pilihan buah segar cukup beragam,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Vivi,2021,1,Pelayanannya buruk banget apalagi ada resepsiannya saat saya cek masuk gadis dia itu menyepelakan sekali sangat buruk deh pelayanannya jutek sok sangat sayang banget hotelnya bagus tapi pelayanannya untuk tata krama tidak ada kapok tidak akan datang lagi,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Pelayanan Staf & Keramahan
ika defianti,2022,4,kamarnya luas pelayanannya ramah kamar mandinya simple dekorasi lobi nya lucu apalagi posisi di kota tengah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Mei Wulandari,2021,5,tempat nyaman paket fullboard meeting oke makan siang makan malam istirahat kopinya oke cuma saat sarapan saja kurang saat mnrt saya tapi oke kok,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
rahmad,2023,5,Kamar luas nyaman bersih harumm staf ramahh ada musik live di mlm minggu yang bikin bahagia,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Iqbal Corleone,2022,5,Berbulan2 disini layanan oke kamar luas harga terjangkau kecuali akhir pekan cuma menu sarapannya yah gitu2 saja,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Lilik Nur Ikhsan,2024,5,tempat yang nyaman untuk menginap trotoar jalan yang luas sehingga nyaman untuk berjalan kaki saat mencari makanan dan berjalan jalan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Lupi Trijayanti,2025,5,makanannya variatif dan banyak jenisnya untuk makanan ringan rapat seharian sangat menarik,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Endang Prih,2019,5,hotel ini belum lama beroperasi masih dalam hitungan bulan yang paling mengesankan adalah desain kamarnya yang kekinian dan tidak terstruktur serta handuk nya yang luar biasa nyaman digunakan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
oktario pratama,2021,5,hotelnya punya konsep yang unik kamarnya minimalis tapi modern nyaman dan terletak di tengah kota jakarta yang beruntung dari kamarnya bisa terlihat biara,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Peter Alimin,2019,4,hotel dengan pelayanan yang bagus bisa berjemput ke bandara dengan bigbird kekurangannya mungkin karena baru pengemudi taksi maupun grab sering bingung lokasinya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Astraka Zulqarnain,2025,4,hotelnya lumayan kecil ya tapi makanannya banyak variasiinya diluar ekspektasi saya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
vivie Andrian,2020,4,Baru pertama kali saya nemu hotel ada gulingnya nyaman banget serasa dirumah pemasaran dan tim hotel sigap dan sangat ramah sistem keamanannya tidak diragukan menurut saya alangkah baiknya jika restoran baru diperluas variasi dan rasa makanannya tambah ditingkatkan sejauh ini dianjurkan buat ngadain pertemuan kecil disana,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Rakhman norrahim,2022,5,hotel sangat bagus kamar nya besar dekat sama pelayanan sangat baik saya bersama lisa pegawai hotel tersebut,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
dani agustin Faisal,2023,5,hotel baru di seputaran jl wahid hasyim petugasnya ramah2 layak untuk dijadikan pertimbangan tmpt menginap kopiinya enak,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Amin Thahir,2022,5,lokasi strategis kamar bagus bersih pelayanan memuaskan makanan bagus terimakasi mb lisa sangat ramah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
ninuk wahyu setiawati,2024,5,hotelnya nyaman lokasi deket banget dengan kuliner kemana2 tidak trlu jauh paling tidak mall deket ud oke,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
lisna rezky,2019,5,hotel baru nov 2017 ruangan masih segar baru bersih sangat2 nyaman srvice sangat bagus hotel 4 kualitas 5 makanan variatif kolam 1 macam saja dengan kedalaman 1 2m klo mau cari makan dluar jg mudah dluar hotel d pinggir jalan banyak makanan yang djual banyak warung kalau siang aplg malam hari tinggal melipir sebentar ke jl sabang situ sudah tinggal pilih cri makanan dimana lokasi jg mudah dijangkau taksi taksi online jalur 2 arah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Godan Pandudityo,2025,5,Iftar baru lengkap banget menu baru staf nya ramah2 dan membantu senang bukber di sini sangat dianjurkan tempat untuk ifthar,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Syaiful Bahrinnoor,2023,5,sarapan enak kamar bersih rapih heru petugas kebersihan kamar sangat ramah ganteng sudah sering mnginap dsni,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Grifit Sukma,2025,5,Pertemuan di sini tempat yang indah setiap sudutnya estetik pelayanannya luar biasa makanannya bervariasi dan enak enak semuanya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Made Ali,2022,5,kamarnya luas dan santai nyaman dan nyaman untuk santai pilihan makanan juga enak dekat pula dengan kolam renang,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Da Gino,2023,4,tampek strategis makanan disiko unik jo lamak rekom juo untuak nan nio lalok daerah jakpus dan banyak tampek kuliner jo balanjo sekitar nyo,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Aditya Pratama Akbar SH,2025,5,keren banget dan dianjurkan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Heidy Sulaiman,2019,4,hotel didaerah wahid hasyim jakarta pusat tempatnya strategis terdapat 15 lantai ada mini barnya restoran untuk sarapan dari jam 6 pagi sampai jam 10 pagi kolam renang gym lapangan parkir yang lumayan luas harganya terjangkau dan tidak terjangkau terdapat restoran sehingga banyak pilihan makanan pelayanannya ramah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Fasilitas Hotel (Kolam/Gym/Spa)
F Anisa,2023,5,restoran di sudut 1 menyajikan hidangan tradisional saya mengambil semua hidangan dengan porsi sedikit sekali ternyata semua menu saya enyak,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Hanifah Dwi Cahyani,2023,5,Salah satu hotel terbaik yang pernah saya kunjungi.,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Chibi Joan,2022,5,Suka dengan jendela yang besar di sekitar lorong bisa melihat pemandangan sekitar terutama monas sangat terlihat jelas jalan saja lorong agak sedikit gelap sehingga cukup seram jika malam hari,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Joe Maitimu,2021,5,Upload Wahid Hasyim ini keren respon timnya sigap dan yang lebih penting lagi adalah upload Wahid Hasyim punya alat yang tidak semua hotel miliki yaitu konektor hdmi mungkin tidak penting untuk sebagian orang tapi untuk yang sedang membutuhkan saat ini merawat tentang sangat banyak Anda,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Lailatul Fijriyah,2019,4,hotel baru d kawasan wachid hasyim snacknya beragam dan enak hanyak makanan utamanya untuk makan siang kurang beragam ruang rapat dan mushola luas nyaman memyelenggarakan rapat disini,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Koentjoro Soeparno,2024,5,Saya menginap di hotel ini karena ada tugas hotelnya bersih tenang madalan enak pelayanan ramah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Siti Maimunah,2024,5,Lokasinya strategis dipinggir jalan raya tempatnya nyaman untuk santai atau bertemu dengan relasi dan kolega bisnis berkesan mewah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
eko susanto,2024,5,hotel bersih nyaman ada setrika makanan enak cocok sekali,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
iwan setiawan,2023,4,strategi dan banyak kuliner di sekitaran lokasinya cukup jalan kaki 15 menit nyampe bank indonesia tempat kerja saya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Kamaludin Sofyan,2020,4,hotel berlokasi di jakarta pusat dengan tempat yang bersih nyaman dan ramah makanan yang disajikan cukup bervariasi dan rasanya enak lokasi strategis dekat dengan tempat makan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Dyah HS,2024,3,di atas semua menu sarapan makan siang makan malam makanan ringan pertemuan asli kurang enak lokasi strategis petugas hotel sopan n ramah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Riyanto,2019,5,hotel konsep minimalis tapi merasa nyaman sarapan nya oke dari bbrp hotel yang brada di daerah ini tampakny hotel ini yang ngena banget,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
ngurah yudhi wiratama,2025,5,puas pelayanan hotel ini terima kasih buat karyawan semuanya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
gareth yung,2023,4,Hotel ngehits di Jakarta cocok banget buat kaula muda buat liburan dan kumpul bersama teman teman tempatnya asyik harga masih bersahabat,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Denny Ariefianto,2023,5,hotelnya bersih nyaman pelayanannya sangat baik sekali makanannya banyak pilihan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
santy yoendra,2024,5,Hotel yang bagus kamarnya agak kecil sih tapi nyaman terutama karena ada gulingnya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
agnes surya,2019,5,Pegawainya ramah kamarnya cukup bagus dan nyaman pelayanannya bagus fasilitas lumayan lengkap cuman tidak ada taman bermain baru soalnya aku bawa 2 krucil ini,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Don Borex,2020,3,Gaya bersih sangat milenial tapi keamanan nya terlalu kaku yang saya tau di atas hotel kan bukan bank,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kebersihan & Kenyamanan Kamar
Ansari Firman,2023,5,Best banget lokasinya oke hotel nyaman tenang makanannya setiap hari ada tema nya timur barat tengah nusantara dll,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Aqila Syifa,2025,5,Vibes nya seperti milenial bisa untuk bertemu yang seru atau Wfh bekerja dari hotel,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,neutral,Infrastruktur (AC/WiFi/Parkir/Air)
arya dwi kurniawan,2019,4,tempat yang bagus untuk menginap di daerah jakarta pusat disana juga disediakan ruang pertemuan jika ingin melakukan rapat pelatihan ataupun pelatihan di hotel di atas,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Winda,2020,5,Tempat yang menarik untuk menginap untuk sementara banyak orang luar negri yang menginap sini mungkin karena nyaman dan tema hotel juga internasional jadi mudah untuk menemukan alkohol keaman juga cukup ketat,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Hobi Keliling,2020,4,hotel baru mantap cuma tempat parkir basemen terlalu sempit terutama untuk keluar masuk kendaraan perlu ertra hati hati,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Infrastruktur (AC/WiFi/Parkir/Air)
TAUFIK ARIFIN,2022,5,pengalaman nginap disini kamar luas bersih wangi loby mewah ac dingin chanel tv lengkap air panas berfungsi,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Ela,2022,5,desain interiornya keren banget dan tentu makanannya khas indonesia banget tempe orek jengkol jamur tumis terong balado bakwan goreng enakk pokoknya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Suhandy Andy74,2023,4,kamar nya nyaman sayang kurang kumplit untuk isi kamar mandi tidak ada sisir katenbat alat cukur,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kebersihan & Kenyamanan Kamar
Nasrudin Darja,2024,1,lobinya menyusahkan orang yang bawa mobil masa harus muter kebawah berbelok2 dan sempit padahal kalau di tapi bundaran lobinya bagus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Infrastruktur (AC/WiFi/Parkir/Air)
Ali Oncom,2022,4,suasana hotelnya nyaman bersih dn keamanan pintu masuknya ramah bagi saya sudah baik dn kedepannya smoga lebih baik lagi,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Ikhsan Rois,2019,5,hotelnya bagus posisinya tapi agak ke belakang di belakang kantor bpjs atau apa itu lupa tapi tidak masalah kareana jalur keluar masuknya jg cukup lebar,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
fauzi permata,2023,5,hotel nan mewah yang berada pada lokasi strategis yang akan memanjakan kunjungan anda di jakarta,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Desty Permasih,2025,5,Hotel bagus bersih dan nyaman akan menginap lg disini,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Farihatul Munifah,2025,5,stafnya ramah hotelnya bersihh kamarnya nyaman dan makanannya enak,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
shee Uncrit,2022,5,Coba nginep dsni breng suami ma tmen kntr tmptnya nyaman kamar mndi bersih mkanan enak stafnya pda ramah selanjutnya insya allah bsa ksni lgi he,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Annisa Istiqomah,2022,2,sarapannya tidak memuaskan dan pada saat saya masuk kamar pertama kali langsung bau membosankan sampai cek keluar,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kualitas Makanan & Restoran
Ade Mukti,2023,5,tidak menginap cuma rapat 1 hari tempat rapat nyaman lokasi dekat stasiun gondangdia,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Arto Sirait,2022,5,nyaman tempat baru dan baru kali ini menjumpai para gadis2 penjaga pintu masuk hotel ini ramah2 gadis penjaga pintu masuk itu,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Firman Badila (Ibon),2023,1,Keamanan aneh bawa barang untuk keperluan pertemuan seperti printer laptop kamera dan di pintin surat lokdocking benar keamanan badut,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Lokasi & Akses Strategis
Onie Nur Zahrowan,2020,5,Tempat pertemuan nyaman dengan menu pilihan istirahat kopi dan makan siang yang beragam letak strategis di pusat kota,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Putri Paramita,2019,4,Hotel baru yang cukup bagus ruang pertemuan nya bagus staf nya ramah hanya makanannya kurang enak,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Syamsi Fahir,2025,5,pelayanan dan makanan nya bagus wenak pengalaman mengesankan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Andika F Ginting,2022,5,Pelayanan sangat baik menu makanan enak dan banyak ruangan pertemuan luas layak direkomendasikan kepada orang lain,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Putri Tidur,2019,4,staffnya ramah tidak menghakimi cemilan dan makanannya enak enak banget lobi nya tidak membosankan sangat kreatif sayangnya kolam renangnya kecil nyaman banget deh pokoknya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Galaz Samoedra,2020,1,Saya sebagai sopir gojek mau mengantar makanan ke tamu saja disuruh lepas jaket padahal tidak sampai masuk lobi cuma di depan pintu lobi karena memang tidak boleh masuk buruk,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Pelayanan Staf & Keramahan
Mariah Seliriana,2019,4,interior hotel gaya industrial mix minimalis keperluan rapat untuk cemilan enak dan lezat cuma menu makan siang lebih variasi lagi,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Mesakh Walangara,2025,5,sarapan pagi capucino dengan cangkir yang unik dilayani petugas yang ramah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
prasetyo prasetyo,2022,5,nyaman banget menu sarapan beragam enak semuanya pelayan memuaskan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Sinta Novanana,2025,5,lokasi dan hotel yang menarik,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Ainur Rofik,2023,5,nyaman hotel kecil tapi asik dianjurkan untuk yang mau menginap di kota tengah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Darma Putra,2024,5,ikut acara bukber kantor disini hotelnya bagus makanan oke kopinya rempahnya kuat,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Agus Setiawan Basuni,2024,4,hotel yang sederhana namun efektif terutama untuk kebutuhan bisnis traveler sangat nyaman,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Ahsanul Bisri,2025,5,Happy banget training di sini pelayanannya oke banget dan suasana hotelnya mantul,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Joji Tarius,2025,5,3 bulan tinggal di sini sudah merasa rumah sendiri,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
raden praditya,2021,5,Suka sama kamar kamar nya ruang pertemuannya oke banget dapet makanan minimarket jadi tidak ngebosenin,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
